Event.Id,Event.Date,Location,Make,Model,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Broad.phase.of.flight,Aircraft.Category,Number.of.Engines
20020917X01963,1982-02-02,"WEST JORDAN, UT",Smith Miniplane,BK-1,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02297,1982-02-03,"PARADISE VALLEY, AZ",Mooney,M20J,Reciprocating,1.0,0.0,Climb,Airplane,1.0
20020917X01923,1982-02-03,"HAYDEN, CO",Mitsubishi,MU2B-40,Turbo Prop,0.0,0.0,Landing,Airplane,2.0
20020917X01910,1982-02-03,"PHILADELPHIA, PA",Mcdonnell-douglas,DC-10-10,Turbo Fan,0.0,1.0,Takeoff,Airplane,3.0
20020917X02582,1982-02-03,"NR. COLBERT, WA",Cessna,150J,Reciprocating,0.0,0.0,Maneuvering,Airplane,1.0
20020917X02252,1982-02-03,"MT. HAMILTON, CA",Taylorcraft,F19,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01785,1982-02-03,"INDIANAPOLIS, IN",Bell,206L-1,Turbo Shaft,0.0,0.0,Cruise,Helicopter,1.0
20020917X02555,1982-02-03,"TOMS RIVER, NJ",Ted Smith,AEROSTAR 600,Reciprocating,0.0,0.0,Approach,Airplane,2.0
20020917X02401,1982-02-04,"ORMAND BEACH, FL",Robinson,R-22,Reciprocating,2.0,0.0,Cruise,Helicopter,1.0
20020917X02583,1982-02-04,"BURNS, OR",Bellanca,7KCAB,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02008,1982-02-04,GULF OF MEXICO,Bell,206L-1,Turbo Shaft,0.0,0.0,Takeoff,Helicopter,1.0
20020917X02348,1982-02-05,"120 NM SSE OF M, FL",Piper,PA-28,Reciprocating,2.0,0.0,Cruise,Airplane,1.0
20020917X01724,1982-02-05,"LAMBSBURG, VA",Piper,PA-32R-300,Reciprocating,4.0,0.0,Cruise,Airplane,1.0
20020917X02570,1982-02-05,"ELLINGTON, CT",Piper,PA-28-140,Reciprocating,0.0,1.0,Takeoff,Airplane,1.0
20020917X01665,1982-02-05,"LUVERNE, AL",Cessna,T210L,Reciprocating,0.0,1.0,Climb,Airplane,1.0
20020917X02585,1982-02-06,"MEDFORD, OR",Boeing,A75N1,Reciprocating,0.0,0.0,Taxi,Airplane,1.0
20020917X02415,1982-02-06,"FT. PIERCE, FL",Piper,PA-31,Reciprocating,0.0,2.0,Unknown,Airplane,2.0
20020917X02173,1982-02-06,"SAN JOSE, CA",Bellanca,7KCAB,Reciprocating,0.0,0.0,Standing,Airplane,1.0
20020917X02585,1982-02-06,"MEDFORD, OR",Taylorcraft,BC12-D,Reciprocating,0.0,0.0,Taxi,Airplane,1.0
20020917X02432,1982-02-06,"SPRINGFIELD, MO",Piper,PA-28-140,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02190,1982-02-06,"GLENDALE, AZ",Raven,S-55A,Unknown,0.0,0.0,Landing,Balloon,0.0
20020917X02173,1982-02-06,"SAN JOSE, CA",Cessna,180,Reciprocating,0.0,0.0,Taxi,Airplane,1.0
20020917X02172,1982-02-06,"CORONA, CA",Cessna,152,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X01790,1982-02-06,"EAST LANSING, MI",Piper,PA-28-181,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X01788,1982-02-06,"BROWNSBURG, IN",Ercoupe,415-C,Reciprocating,0.0,0.0,Approach,Airplane,2.0
20020917X01787,1982-02-06,"PEORIA, IL",Cessna,182H,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01786,1982-02-06,"BUFFALO, MN",Cessna,150,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02402,1982-02-07,"W. OF HOMESTEAD, FL",Piper,PA-24-180,Reciprocating,8.0,0.0,Cruise,Airplane,1.0
20020917X02402,1982-02-07,"W. OF HOMESTEAD, FL",Cessna,182B,Reciprocating,8.0,0.0,Cruise,Airplane,1.0
20020917X02284,1982-02-07,"KALAUPAPA, HI",Piper,PA-28-140,Reciprocating,0.0,4.0,Landing,Airplane,1.0
20020917X02265,1982-02-07,"6 NM NORTH OF S, AZ",Cessna,P210N,Reciprocating,4.0,0.0,Cruise,Airplane,1.0
20020917X02625,1982-02-07,"AURORA, OR",Rockwell Comdr,112TCA,Reciprocating,0.0,1.0,Takeoff,Airplane,1.0
20020917X02584,1982-02-07,"PROSSER, WA",Piper,PA-28-180,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02495,1982-02-07,"MARTHAS VINEYARD, MA",Bellanca,7KCAB,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02493,1982-02-07,"WRIGHTSTOWN, NJ",Cessna,172N,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02434,1982-02-07,"CAPE GIRARDEAU, MO",Cessna,152,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02433,1982-02-07,"WASHINGTON, IA",Piper,PA-38,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X02009,1982-02-07,"ARTESIA, NM",Cessna,177RG,Reciprocating,0.0,0.0,Taxi,Airplane,1.0
20020917X01792,1982-02-07,"BENTON HARBOR, MI",Cessna,172,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01791,1982-02-07,"CANTON, MI",Cessna,152,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20020917X01789,1982-02-07,"GREENCASTLE, IN",Cessna,172,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02263,1982-02-08,"SANTA YSABEL, CA",Cessna,172N,Reciprocating,1.0,0.0,Cruise,Airplane,1.0
20020917X01667,1982-02-08,"BROWNSVILLE, KY",Cessna,C-172,Reciprocating,0.0,0.0,Climb,Airplane,1.0
20020917X02129,1982-02-08,"SANDERSON, TX",Piper,PA-18A-150,Reciprocating,1.0,0.0,Takeoff,Airplane,1.0
20020917X01879,1982-02-08,"LANSING, IL",Cessna,152,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01794,1982-02-08,"MATTOON, IL",Piper,PA-28R-201,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01793,1982-02-08,"VALPARAISO, IN",Piper,PA-28-161,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01754,1982-02-08,"NASHVILLE, TN",Cessna,182P,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X01668,1982-02-08,"STATESBORO, GA",Cessna,140,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01666,1982-02-08,"NASHVILLE, TN",Beech,C-23,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X02175,1982-02-09,"HICKMAN, CA",Piper,PA-38-112,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02143,1982-02-09,"CIBOLO, TX",Beech,V35A,Reciprocating,1.0,0.0,Maneuvering,Airplane,1.0
20020917X01769,1982-02-09,"BIRMINGHAM, AL",Beech,200,Turbo Prop,0.0,0.0,Takeoff,Airplane,2.0
20020917X02174,1982-02-09,"CARLSBAD, CA",Cessna,310R,Reciprocating,0.0,0.0,Takeoff,Airplane,2.0
20020917X01795,1982-02-09,"ANOKA, MN",Cessna,172,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01743,1982-02-09,"NEWPORT NEWS, VA",Cessna,402B,Reciprocating,0.0,0.0,Go-around,Airplane,2.0
20020917X01627,1982-02-09,"FORT YUKON, AK",Cessna,185,Reciprocating,0.0,0.0,Taxi,Airplane,1.0
20020917X02416,1982-02-10,"LAKE WALES, FL",Cessna,310,Reciprocating,0.0,2.0,Approach,Airplane,2.0
20020917X02262,1982-02-10,"TWENTYNINE PALM, CA",Beech,95-C55,Reciprocating,2.0,0.0,Cruise,Airplane,2.0
20020917X02494,1982-02-10,"PLYMOUTH, MA",Cessna,172K,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X01924,1982-02-10,"SPANISH FORK, UT",Cessna,421B,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20020917X01725,1982-02-10,"JESSUP, GA",Cessna,401,Reciprocating,0.0,0.0,Cruise,Airplane,2.0
20020917X01796,1982-02-10,"URBANA, IL",Sikorsky,UH-19B,Reciprocating,0.0,0.0,Landing,Helicopter,1.0
20020917X02403,1982-02-11,"MIAMI, FL",Cessna,421,Reciprocating,2.0,0.0,Cruise,Airplane,2.0
20020917X02243,1982-02-11,"VALLEY HOME, CA",Grumman,G-164B,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X02435,1982-02-11,"CHESTERFIELD, MO",Cessna,152,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X02136,1982-02-11,"BRENHAM, TX",Piper,PA-60-602P,Reciprocating,1.0,0.0,Takeoff,Airplane,2.0
20020917X02571,1982-02-12,"JAMAICA, NY",De Havilland,DHC-6-100,Turbo Prop,0.0,0.0,Cruise,Airplane,2.0
20020917X01896,1982-02-12,"PLEASANT HILL, OH",Piper,PA-24-250,Reciprocating,0.0,4.0,Cruise,Airplane,1.0
20020917X02345,1982-02-12,"FT. LAUDERDALE, FL",Howard Aircraft Corp.,500,Reciprocating,0.0,0.0,Takeoff,Airplane,2.0
20020917X01804,1982-02-12,"ELYRIA, OH",Cessna,152,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02269,1982-02-13,"HOLLISTER, CA",Cessna,172K,Reciprocating,4.0,0.0,Cruise,Airplane,1.0
20020917X02267,1982-02-13,"NEAR SONOMA, CA",Piper,PA-34,Reciprocating,1.0,0.0,Cruise,Airplane,2.0
20020917X02266,1982-02-13,"NEAR LOS BANOS, CA",Rockwell,112A,Reciprocating,2.0,0.0,Cruise,Airplane,1.0
20020917X02264,1982-02-13,"GILROY, CA",Beech,J35,Reciprocating,4.0,0.0,Cruise,Airplane,1.0
20020917X02442,1982-02-13,"GRAIN VALLEY, MO",Cessna,150,Reciprocating,0.0,0.0,Taxi,Airplane,1.0
20020917X02439,1982-02-13,"MOBERLY, MO",Cessna,152,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02347,1982-02-13,"PENSACOLA, FL",Aeronca,7AC,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02010,1982-02-13,"NAVAJO DAM, NM",Cessna,172,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01929,1982-02-13,"PLENTYWOOD, MT",Piper,PA-18,Reciprocating,0.0,0.0,Unknown,Airplane,1.0
20020917X01797,1982-02-13,"ALTAMONT, IL",Cessna,150,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20020917X02566,1982-02-14,"NEW GLOUCESTER, ME",Aeronca,7EC,Reciprocating,1.0,0.0,Maneuvering,Airplane,1.0
20020917X02329,1982-02-14,"QUINCY, CA",Bell,214B-1,Turbo Shaft,1.0,1.0,Other,Helicopter,1.0
20020917X02237,1982-02-14,"DAGGETT, CA",Cessna,150,Reciprocating,0.0,2.0,Descent,Airplane,1.0
20020917X02011,1982-02-14,"CLEVELAND, TX",Cessna,152,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02496,1982-02-14,"FACTORYVILLE, PA",Bellanca,17-30A,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X02436,1982-02-14,"CHESTERFIELD, MO",Cessna,150,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02353,1982-02-14,"MIAMI, FL",Piper,PA-28-140,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X01805,1982-02-14,"LEBANON, IN",Piper,PA-38-112,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X01803,1982-02-14,"DWIGHT, IL",Piper,PA-28-161,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01799,1982-02-14,"LAMBERTVILLE, MI",Cessna,172N,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01760,1982-02-14,"JACKSONVILLE, NC",Porterfield,CP-65,Reciprocating,2.0,0.0,Takeoff,Airplane,1.0
20020917X01670,1982-02-14,"RIDGELAND, SC",Piper,PA-28-161,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02336,1982-02-15,"ONTARIO, CA",Boeing,B737-2H4,Turbo Jet,0.0,0.0,Approach,Airplane,2.0
20020917X02012,1982-02-15,"FARMERVILLE, LA",Cessna,310D,Reciprocating,0.0,0.0,Takeoff,Airplane,2.0
20020917X01884,1982-02-15,"CORYDON, IN",Piper,PA-23,Reciprocating,1.0,0.0,Cruise,Airplane,2.0
20020917X02497,1982-02-15,"SCHROON LAKE, NY",Mooney,M20J,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02438,1982-02-15,"DES MOINES, IA",Piper,PA-28-151,Reciprocating,0.0,0.0,Descent,Airplane,1.0
20020917X02437,1982-02-15,"CHESTERFIELD, MO",Cessna,152,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X01802,1982-02-15,"MONEE, IL",Piper,PA-28-151,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X01801,1982-02-15,"FORT WAYNE, IN",Cessna,152(II),Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01798,1982-02-15,"OTTAWA, OH",Beech,35,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X01726,1982-02-15,"HAGERSTOWN, MD",Piper,PA-28R-180,Reciprocating,0.0,1.0,Landing,Airplane,1.0
20020917X01718,1982-02-15,"FAYETTEVILLE, NC",Cessna,150M,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X01669,1982-02-15,"STEVENSVILLE, MD",Bellanca,8GCBC,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01800,1982-02-15,"EAST SAINT LOUI, IL",Piper,PA-31-310,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20020917X02346,1982-02-15,SAN JUAN,Cessna,172,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X01727,1982-02-16,"SPRINGFIELD, KY",Piper,PA-31T2,Turbo Prop,8.0,0.0,Approach,Airplane,2.0
20020917X01807,1982-02-16,"COLUMBUS, OH",Beech,90,Turbo Prop,0.0,0.0,Cruise,Airplane,2.0
20020917X01911,1982-02-16,"KING SALMON, AK",Nihon,YS-11A,Turbo Prop,0.0,0.0,Approach,Airplane,2.0
20020917X02360,1982-02-17,"OPA LOCKA, FL",Cessna,152,Reciprocating,0.0,0.0,Taxi,Airplane,1.0
20020917X02176,1982-02-17,"SAN LUIS OBISPO, CA",Cessna,172M,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02125,1982-02-17,"TOADLENA, NM",Piper,PA-28RT-201T,Reciprocating,0.0,1.0,Descent,Airplane,1.0
20020917X02013,1982-02-17,"HENDERSON, TX",Bellanca,7ECA,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X01928,1982-02-17,"7 MILES N. OF S, CO",Cessna,177RG,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01927,1982-02-17,"RAPID CITY, SD",Cessna,210,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01926,1982-02-17,"BLANDING, UT",Cessna,210,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X01968,1982-02-17,"MITCHELL, SD",Piper,PA-23,Reciprocating,0.0,0.0,Approach,Airplane,2.0
20020917X02630,1982-02-18,"BOISE, ID",Embraer,EMB-11OP1,Turbo Prop,0.0,0.0,Takeoff,Airplane,2.0
20020917X01987,1982-02-18,"ST. GEORGE, UT",Beech,A36,Reciprocating,1.0,0.0,Cruise,Airplane,1.0
20020917X01728,1982-02-18,"HYTOP, AL",Piper,PA-28-140,Reciprocating,1.0,0.0,Cruise,Airplane,1.0
20020917X02498,1982-02-18,"SCOTIA, NY",Cessna,T210N,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X02349,1982-02-18,"PEMBROKE PINES, FL",Great Lakes,2T1A-2,Reciprocating,0.0,0.0,Taxi,Airplane,1.0
20020917X02151,1982-02-19,"HARLINGEN, TX",Boeing,B-727-200,Turbo Jet,0.0,0.0,Landing,Airplane,3.0
20020917X02500,1982-02-19,"MOUNT POCONO, PA",Piper,PA-44-180T,Reciprocating,0.0,0.0,Descent,Airplane,2.0
20020917X02298,1982-02-19,"PHOENIX, AZ",Balloon Works,FIREFLY,Unknown,0.0,0.0,Landing,Balloon,0.0
20020917X02014,1982-02-19,"MESQUITE, TX",Cessna,172H,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01818,1982-02-19,"NEW RICHLAND, MN",Cessna,180,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01809,1982-02-19,"ROSELLE, IL",Cessna,172A,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X01808,1982-02-19,"ST. CHARLES, IL",Beech,58,Reciprocating,0.0,0.0,Approach,Airplane,2.0
20020917X02351,1982-02-19,"PEMBROKE PINES, FL",Cessna,P206B,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02268,1982-02-19,"BRAWLEY, CA",Bell,47G2,Reciprocating,0.0,0.0,Cruise,Helicopter,1.0
20020917X01885,1982-02-19,"OSHKOSH, WI",Cessna,404,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20020917X02326,1982-02-20,"MORGAN HILL, CA",Pitts,51,Reciprocating,0.0,0.0,Maneuvering,Airplane,1.0
20020917X02178,1982-02-20,"GUSTINE, CA",Cessna,172L,Reciprocating,1.0,1.0,Approach,Airplane,1.0
20020917X02126,1982-02-20,"FORT SUMNER, NM",Cessna,182Q,Reciprocating,2.0,0.0,Maneuvering,Airplane,1.0
20020917X02114,1982-02-20,"SAINT JO, TX",Piper,PA-36-375,Reciprocating,1.0,0.0,Maneuvering,Airplane,1.0
20020917X02444,1982-02-20,"PERRYVILLE, MO",Piper,PA-28-161,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02350,1982-02-20,"ST. PETERSBURG, FL",Cessna,152,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02177,1982-02-20,"GRAND CANYON, AZ",Cessna,172N,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X02017,1982-02-20,"LUBBOCK, TX",Cessna,150M,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X02015,1982-02-20,"KROTZ SPRINGS, LA",Cessna,140,Reciprocating,0.0,0.0,Maneuvering,Airplane,1.0
20020917X01811,1982-02-20,"HUNTINGTON, IN",Beech,56TC,Reciprocating,0.0,0.0,Takeoff,Airplane,2.0
20020917X01810,1982-02-20,"FRANKLIN, WI",Cessna,150,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X01629,1982-02-20,"N CAPE YAKATAGA, AK",Grumman,G-21A,Reciprocating,0.0,0.0,Cruise,Airplane,2.0
20020917X02466,1982-02-21,"ALLIANCE, NE",Piper,PA-22-150,Reciprocating,0.0,2.0,Takeoff,Airplane,1.0
20020917X02285,1982-02-21,"AVALON, CA",Piper,PA-28-181,Reciprocating,0.0,4.0,Landing,Airplane,1.0
20020917X02271,1982-02-21,"TRUCKEE, CA",Piper,PA-28-180,Reciprocating,1.0,0.0,Cruise,Airplane,1.0
20020917X01912,1982-02-21,"PROVIDENCE, RI",De Havilland,DHC-6,Turbo Prop,1.0,10.0,Cruise,Airplane,2.0
20020917X02443,1982-02-21,"MONONA, IA",Grumman,AA-5A,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X02441,1982-02-21,"MARCELINE, MO",Piper,PA-32R-301T,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20020917X02440,1982-02-21,"TIPTON, IA",Cessna,152,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X02270,1982-02-21,"CATALINA ISLAND, CA",Cessna,172N,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20020917X02179,1982-02-21,"SACRAMENTO, CA",Mooney,M-20C,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02149,1982-02-21,"NEAR TEXARKANA, AR",Bellanca,7GCBC,Reciprocating,2.0,0.0,Maneuvering,Airplane,1.0
20020917X01816,1982-02-21,"LAKERVILLE, MN",Piper,PA-28-140,Reciprocating,0.0,0.0,Go-around,Airplane,1.0
20020917X01815,1982-02-21,"PLAINFIELD, IL",Cessna,152,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X01813,1982-02-21,"BLOOMINGTON, IN",Fairchild Hiller,227C,Turbo Prop,0.0,0.0,Landing,Airplane,2.0
20020917X01812,1982-02-21,"FRANKLIN, WI",Bellanca,8KCAB,Reciprocating,0.0,1.0,Takeoff,Airplane,1.0
20020917X02623,1982-02-22,"SUTHERLIN, OR",Kaman,HH-43F,Turbo Shaft,0.0,0.0,Maneuvering,Helicopter,1.0
20020917X01975,1982-02-22,"SELFRIDGE, ND",Bellanca,14-19-3A,Reciprocating,2.0,0.0,Cruise,Airplane,1.0
20020917X02509,1982-02-22,"WESTERLY, RI",Cessna,421C,Reciprocating,0.0,0.0,Cruise,Airplane,2.0
20020917X02019,1982-02-22,"PICKENS, AR",Grumman,G-164A,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X02018,1982-02-22,"NEAR PATTERSON, LA",Cessna,A185F,Reciprocating,0.0,0.0,Taxi,Airplane,1.0
20020917X02016,1982-02-22,"ABILENE, TX",Cessna,180,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X01814,1982-02-22,"ELYRIA, OH",Piper,PA-38-112,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02352,1982-02-22,"FLORIDA CITY, FL",Cessna,210A,Reciprocating,0.0,0.0,Other,Airplane,1.0
20020917X01817,1982-02-22,"CLEVELAND, OH",Piper,PA-60,Reciprocating,0.0,0.0,Takeoff,Airplane,2.0
20020917X02245,1982-02-23,"LODI, CA",Cessna,A188B,Reciprocating,0.0,1.0,Takeoff,Airplane,1.0
20020917X02446,1982-02-23,"CARROLL, IA",Piper,PA-60/601P,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20020917X02020,1982-02-23,"KINGFISHER, OK",Cessna,172,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01819,1982-02-23,"OXFORD, OH",Cessna,152II,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X02367,1982-02-23,ATLANTIC OCEAN,Cessna,210,Reciprocating,0.0,2.0,Cruise,Airplane,1.0
20020917X02300,1982-02-24,"SAN SIMON, AZ",Rockwell,COMMANDER 114,Reciprocating,0.0,2.0,Cruise,Airplane,1.0
20020917X02272,1982-02-24,"HURON, CA",Beech,BE-95-C55,Reciprocating,1.0,0.0,Takeoff,Airplane,2.0
20020917X02097,1982-02-24,"FORT WORTH, TX",Cessna,150,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02021,1982-02-24,"HENNESSEY, OK",Cessna,172,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01898,1982-02-24,"CHICAGO, IL",Swearingen,SA-227,Turbo Prop,0.0,0.0,Landing,Airplane,2.0
20020917X02626,1982-02-24,"WASCO, OR",Weatherly,201C,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X02501,1982-02-24,"DOYLESTOWN, PA",Cessna,310Q,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20020917X01820,1982-02-24,"BRYAN, OH",Cessna,414,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20020917X01671,1982-02-24,"CLARKSDALE, MS",Eagle,DW-1,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20020917X01729,1982-02-25,"HILTON HEAD, SC",Cessna,210L,Reciprocating,4.0,0.0,Cruise,Airplane,1.0
20020917X02586,1982-02-25,"JEROME, ID",Piper,PA-28-181,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02030,1982-02-25,"EUNICE, LA",Cessna,421B,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20020917X01823,1982-02-25,"AITKIN, MN",Beech,23,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02145,1982-02-25,"DEL RIO, TX",Piper,PA-23,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20020917X02112,1982-02-25,"DALLAS, TX",Beech,D18S,Reciprocating,0.0,0.0,Approach,Airplane,2.0
20020917X02098,1982-02-26,"SAN MARCOS, TX",Robinson,R22,Reciprocating,1.0,0.0,Cruise,Helicopter,1.0
20020917X01770,1982-02-26,"ATLANTA, GA",Beech,B90,Turbo Prop,0.0,0.0,Landing,Airplane,2.0
20020917X02445,1982-02-26,"MCPHERSON, KS",Cessna,152,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01821,1982-02-26,"MANCHESTER, MI",Cessna,150,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X01630,1982-02-26,"BETHEL, AK",Piper,PA-20,Reciprocating,0.0,0.0,Taxi,Airplane,1.0
20020917X02299,1982-02-26,"ELOY, AZ",Cessna,182C,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X02354,1982-02-27,"MIAMI BEACH, FL",Cessna,152,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20020917X02337,1982-02-27,"WELDON, CA",Aeronca,11AC,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02314,1982-02-27,"LEMOORE, CA",Beech,T-34B,Reciprocating,1.0,0.0,Approach,Airplane,1.0
20020917X02540,1982-02-27,"ERWINNA, PA",Cessna,150G,Reciprocating,0.0,1.0,Approach,Airplane,1.0
20020917X02492,1982-02-27,"EASTON, PA",Piper,PA-38-112,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20020917X02356,1982-02-27,"NEW PORT RICHEY, FL",Cessna,170,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02355,1982-02-27,"FT. MYERS, FL",Hughes,269C,Reciprocating,0.0,0.0,Approach,Helicopter,1.0
20020917X02323,1982-02-27,"SACRAMENTO, CA",Cessna,320C,Reciprocating,0.0,0.0,Taxi,Airplane,2.0
20020917X02022,1982-02-27,"CLOVIS, NM",Cessna,T210M,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X01824,1982-02-27,"CINCINNATI, OH",Barnes,FIREFLY-7,Unknown,0.0,1.0,Takeoff,Balloon,0.0
20020917X01822,1982-02-27,"WILLIAMSBURG, MI",Cessna,152,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X02273,1982-02-28,"VERDI, NV",Cessna,T21OL,Reciprocating,6.0,0.0,Climb,Airplane,1.0
20020917X02181,1982-02-28,"NAPA, CA",Barnes,BALLOON AX7,Unknown,0.0,0.0,Landing,Balloon,0.0
20020917X01731,1982-02-28,"BRADLEY, SC",Piper,PA-32-260,Reciprocating,4.0,0.0,Unknown,Airplane,1.0
20020917X02587,1982-02-28,"REDMOND, WA",Cessna,172N,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20020917X02357,1982-02-28,"LAKE CITY, FL",Cessna,172L,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20020917X02182,1982-02-28,"PHOENIX, AZ",Schweizer,SGS1-260,Unknown,0.0,0.0,Takeoff,Glider,0.0
20020917X02180,1982-02-28,"YERINGTON, NV",Piper,J3-F65,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20020917X02094,1982-02-28,"WAGONER, OK",Cessna,140A,Reciprocating,0.0,1.0,Maneuvering,Airplane,1.0
20020917X02027,1982-02-28,"ARKADELPHIA, AR",Cessna,152,Reciprocating,0.0,0.0,Maneuvering,Airplane,1.0
20020917X02023,1982-02-28,"DALLAS, TX",Bell,47G,Reciprocating,0.0,0.0,Landing,Helicopter,1.0
